regime,horizon,seed,mase_ssrc,mase_static,mase_ridge,mase_ols,diff_ssrc_vs_static,diff_ssrc_vs_ridge,diff_ssrc_vs_ols
shock_15sigma,1,128,0.14179125467928363,0.38487605331900837,0.36077267784413836,0.3607084074461265,-0.24308479863972474,-0.21898142316485472,-0.21891715276684284
shock_15sigma,1,129,0.10135518915884421,0.0344474982251604,0.36077267784413836,0.3607084074461265,0.06690769093368382,-0.25941748868529413,-0.25935321828728225
shock_50sigma,1,100,0.6226334134131287,0.7269510289154044,0.11777828706268456,0.10629044939863785,-0.1043176155022757,0.5048551263504442,0.5163429640144909
shock_50sigma,1,101,0.9229978123119033,0.7573361354721911,0.11777828706268456,0.10629044939863785,0.1656616768397121,0.8052195252492187,0.8167073629132654
shock_50sigma,1,102,0.06103122289789756,0.6277852291771224,0.11777828706268456,0.10629044939863785,-0.5667540062792249,-0.056747064164787,-0.045259226500740296
shock_50sigma,1,103,0.10612784736200893,0.7237308264363461,0.11777828706268456,0.10629044939863785,-0.6176029790743371,-0.011650439700675627,-0.00016260203662891992
shock_50sigma,1,104,0.8227664380351705,0.8000587835704468,0.11777828706268456,0.10629044939863785,0.02270765446472367,0.7049881509724859,0.7164759886365326
shock_50sigma,1,105,0.8600831350655274,0.7918194341597232,0.11777828706268456,0.10629044939863785,0.06826370090580414,0.7423048480028428,0.7537926856668895
shock_50sigma,1,106,0.7438998517493768,0.7238137484022372,0.11777828706268456,0.10629044939863785,0.02008610334713956,0.6261215646866922,0.6376094023507389
shock_50sigma,1,107,1.1482069550055138,0.8802077471161961,0.11777828706268456,0.10629044939863785,0.26799920788931775,1.0304286679428292,1.041916505606876
shock_50sigma,1,108,0.8636572103410509,0.7661069261465766,0.11777828706268456,0.10629044939863785,0.09755028419447431,0.7458789232783664,0.7573667609424131
shock_50sigma,1,109,0.7609461183525329,0.5598932470977248,0.11777828706268456,0.10629044939863785,0.20105287125480809,0.6431678312898483,0.654655668953895
shock_50sigma,1,110,0.7137572023242558,0.8014642907023469,0.11777828706268456,0.10629044939863785,-0.08770708837809116,0.5959789152615712,0.6074667529256179
shock_50sigma,1,111,0.6482055855834384,0.569431539255338,0.11777828706268456,0.10629044939863785,0.07877404632810048,0.5304272985207539,0.5419151361848006
shock_50sigma,1,112,0.5897409962448646,0.5810095635828405,0.11777828706268456,0.10629044939863785,0.008731432662024141,0.4719627091821801,0.4834505468462268
shock_50sigma,1,113,0.8196396817173993,0.2737720592050868,0.11777828706268456,0.10629044939863785,0.5458676225123125,0.7018613946547148,0.7133492323187615
shock_50sigma,1,114,0.6543615165672163,0.6787875501634612,0.11777828706268456,0.10629044939863785,-0.024426033596244845,0.5365832295045317,0.5480710671685785
shock_50sigma,1,115,0.8232185238320872,0.6465327455517117,0.11777828706268456,0.10629044939863785,0.17668577828037546,0.7054402367694026,0.7169280744334493
shock_50sigma,1,116,0.800515372650354,0.8159087550141406,0.11777828706268456,0.10629044939863785,-0.015393382363786623,0.6827370855876694,0.6942249232517161
shock_50sigma,1,117,0.7646821467266004,0.78211051817101,0.11777828706268456,0.10629044939863785,-0.017428371444409563,0.6469038596639158,0.6583916973279625
shock_50sigma,1,118,0.5967437437867686,0.5934509660211438,0.11777828706268456,0.10629044939863785,0.003292777765624866,0.4789654567240841,0.4904532943881308
shock_50sigma,1,119,0.6320506457132784,0.5734395127597471,0.11777828706268456,0.10629044939863785,0.058611132953531264,0.5142723586505938,0.5257601963146405
shock_50sigma,1,120,0.9554726468992308,0.6940232552269519,0.11777828706268456,0.10629044939863785,0.261449391672279,0.8376943598365463,0.849182197500593
shock_50sigma,1,121,0.711328393912968,0.6781753384154141,0.11777828706268456,0.10629044939863785,0.033153055497553874,0.5935501068502834,0.6050379445143301
shock_50sigma,1,122,0.03894645596922338,0.8465771833434564,0.11777828706268456,0.10629044939863785,-0.807630727374233,-0.07883183109346117,-0.06734399342941447
shock_50sigma,1,123,0.6967483440194722,0.5309865833152901,0.11777828706268456,0.10629044939863785,0.16576176070418203,0.5789700569567876,0.5904578946208343
shock_50sigma,1,124,0.5794956751798633,0.684608691701969,0.11777828706268456,0.10629044939863785,-0.1051130165221057,0.4617173881171788,0.4732052257812255
shock_50sigma,1,125,0.7291181246189259,0.6242106499402766,0.11777828706268456,0.10629044939863785,0.10490747467864925,0.6113398375562413,0.622827675220288
shock_50sigma,1,126,0.6078490558546823,0.7565511631475912,0.11777828706268456,0.10629044939863785,-0.1487021072929089,0.49007076879199774,0.5015586064560444
shock_50sigma,1,127,0.6075107647711506,0.6452247231165217,0.11777828706268456,0.10629044939863785,-0.03771395834537106,0.48973247770846606,0.5012203153725128
shock_50sigma,1,128,0.7500006104300911,0.7359342936089209,0.11777828706268456,0.10629044939863785,0.01406631682117021,0.6322223233674066,0.6437101610314533
shock_50sigma,1,129,0.56814268824368,0.541268663938326,0.11777828706268456,0.10629044939863785,0.026874024305354016,0.4503644011809954,0.4618522388450421
